Marca temporal,¿Cuál es su edad?,¿Cuál es su nivel educativo?,¿Cuál es su ocupación?,¿En qué tipo de vivienda reside?,¿Cuál es su nivel de ingresos mensual?,¿En qué área o zona de la ciudad reside?,¿Qué dispositivos electrónicos posee actualmente? ,¿Con qué frecuencia actualiza o reemplaza estos dispositivos?,¿Cuántos dispositivos electrónicos ha adquirido en el último año?,¿Cuántos dispositivos electrónicos tiene en desuso actualmente?,"Cuando un dispositivo electrónico deja de funcionar, ¿cuál es su primera acción?",¿Qué hace con los dispositivos electrónicos cuando ya no los utiliza?,¿Con qué frecuencia lleva sus dispositivos electrónicos al reciclaje?,¿Qué tipo de dispositivos electrónicos ha reciclado en el último año?,¿Qué tipo de dispositivos electrónicos ha desechado en el último año?,¿Está informado sobre los centros de reciclaje para residuos electrónicos en su área?,¿Ha participado alguna vez en campañas de reciclaje de dispositivos electrónicos? ,¿Cuán importante considera el reciclaje de dispositivos electrónicos?,¿Qué barreras enfrenta para reciclar dispositivos electrónicos? ,¿Qué factores le motivarían a reciclar más sus dispositivos electrónicos? ," 
¿Está familiarizado con tecnologías que monitorean el uso de dispositivos electrónicos?",¿Estaría dispuesto a utilizar una aplicación móvil que le ayude a gestionar y reciclar sus dispositivos electrónicos?,¿Qué tan cómodo se sentiría usando aplicaciones o dispositivos que ayudan a gestionar el reciclaje de electrónicos?,¿Qué características le gustaría ver en una aplicación de gestión de residuos electrónicos?,"¿Está familiarizado con el concepto de ""Ciudad Inteligente""?",¿Cuántos dispositivos electrónicos ha reemplazado o reparado en el último año?,¿Qué tipo de prácticas sostenibles sigue con respecto a sus dispositivos electrónicos? 
20/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Apartamento,$400 - $800,Sur,"Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo guarda sin usar,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo)",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar",No,0,Reciclaje
20/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Apartamento,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
26/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,$400 - $800,Norte,Computadora,Cada 6-10 años,0,0,Lo reemplaza por uno nuevo,Los tira a la basura,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,Información sobre el impacto ambiental de los dispositivos,No,0,No conozco sobre prácticas sostenibles
26/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Casa,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
26/11/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,No genero ingreso,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Baterías,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,1,Reparación
26/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Consejos para prolongar la vida útil de los dispositivos",No,0,Donación
26/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo parcial,Casa,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No sigo prácticas sostenibles
26/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Intenta repararlo usted mismo,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recompensas por reciclar",No,0,Reparación
26/11/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Apartamento,No genero ingreso,Sur,"Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo guarda sin usar,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,Reciclaje
26/11/2024,25-34 años,Educación técnica o tecnológica,Estudiante,Casa,No genero ingreso,Centro,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo guarda sin usar,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,Reparación
26/11/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Casa,No genero ingreso,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,Nunca,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,Reciclaje
26/11/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Tablet, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo guarda sin usar,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,Reciclaje
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo completo,Casa,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,Recordatorios para reciclar dispositivos en desuso,No,0,No sigo prácticas sostenibles
27/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo parcial,Apartamento,$400 - $800,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.), Dispositivos de domótica (asistentes de voz, termostatos inteligentes, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Costos,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
27/11/2024,18-24 años,Educación secundaria completa,Trabajador a tiempo completo,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No conozco sobre prácticas sostenibles
27/11/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo reemplaza por uno nuevo,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,Recordatorios para reciclar dispositivos en desuso,No,0,Reparación
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo guarda sin usar,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar",No,0,Reutilización
27/11/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,No genero ingreso,Sur,"Televisor, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,Información sobre puntos de reciclaje cercanos,No,0,Reutilización
27/11/2024,25-34 años,Educación técnica o tecnológica,Trabajador a tiempo parcial,Casa,$801 - $1200,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo reemplaza por uno nuevo,Los tira a la basura,A veces,Ninguno,Ninguno,No,No,Poco importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No sigo prácticas sostenibles
27/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,$400 - $800,Norte,"Televisor, Computadora, Teléfono movil inteligente, Tablet, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 3-5 años,0,0,Intenta repararlo usted mismo,Los guarda,A veces,Ninguno,Ninguno,No,No,Muy importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo)",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,Reciclaje
27/11/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,Menos de $400,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de información,Mayor información sobre cómo y dónde reciclar,No,Si,Cómodo,Recordatorios para reciclar dispositivos en desuso,No,0,No conozco sobre prácticas sostenibles
27/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo parcial,Apartamento,No genero ingreso,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Ninguno,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,0,Reciclaje
27/11/2024,18-24 años,Educación técnica o tecnológica,Estudiante,Casa,Menos de $400,Sur,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Más de 10 años,0,0,Intenta repararlo usted mismo,Los guarda,Siempre,Ninguno,Ninguno,No,No,Importante,Falta de información,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,0,No sigo prácticas sostenibles
27/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Vivienda compartida,$400 - $800,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,Nunca,Ninguno,Televisor,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,Reparación
27/11/2024,25-34 años,Educación universitaria,Trabajador a tiempo completo,Casa,Menos de $400,Norte,"Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Teléfono móvil inteligente,Consola de videojuegos,No,No,Importante,Falta de centros de reciclaje,"Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso",No,1,Reciclaje
27/11/2024,25-34 años,Educación universitaria,Estudiante,Apartamento,No genero ingreso,Centro,"Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.)",Cada 6-10 años,1,1,Lo lleva a un servicio técnico,Los guarda,A veces,Ninguno,Computadora,No,No,Importante,Falta de centros de reciclaje,"Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio",No,Si,Cómodo,"Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos",No,1,No sigo prácticas sostenibles
